country,iso3,Year,coal_production_twh,oil_production_twh,gas_production_twh,total_production_twh
Algeria,DZA,1965,,304.0002,,304.0002
Algeria,DZA,1966,,391.262,,391.262
Algeria,DZA,1967,,449.44415,,449.44415
Algeria,DZA,1968,,493.38818,,493.38818
Algeria,DZA,1969,,516.78827,,516.78827
Algeria,DZA,1970,,561.8859,24.380125,586.266025
Algeria,DZA,1971,,427.9568,25.69875,453.65555
Algeria,DZA,1972,,578.319,32.561375,610.880375
Algeria,DZA,1973,,601.25507,43.216248,644.471318
Algeria,DZA,1974,,556.3107,49.963375,606.274075
Algeria,DZA,1975,,544.32935,61.523,605.85235
Algeria,DZA,1976,,607.42487,77.490875,684.915745
Algeria,DZA,1977,,648.445,74.165436,722.610436
Algeria,DZA,1978,,662.15814,115.01875,777.17689
Algeria,DZA,1979,,675.54517,188.53452,864.07969
Algeria,DZA,1980,,599.4387,154.09749,753.53619
Algeria,DZA,1981,,534.1274,178.64844,712.77584
Algeria,DZA,1982,,531.3829,233.10008,764.48298
Algeria,DZA,1983,,522.8083,333.79263,856.6009300000001
Algeria,DZA,1984,,567.38074,339.75882,907.13956
Algeria,DZA,1985,,547.31964,373.38113,920.70077
Algeria,DZA,1986,,563.81366,381.89432,945.70798
Algeria,DZA,1987,,583.7999,431.0078,1014.8077
Algeria,DZA,1988,,611.4504,450.5811,1062.0315
Algeria,DZA,1989,,633.65845,485.83163,1119.49008
Algeria,DZA,1990,,678.6744,516.5697,1195.2441
Algeria,DZA,1991,,682.6081,557.0305,1239.6386
Algeria,DZA,1992,,657.1114,580.01135,1237.12275
Algeria,DZA,1993,,655.03894,587.4662,1242.50514
Algeria,DZA,1994,,652.1087,540.1088,1192.2175
Algeria,DZA,1995,,649.08484,614.91296,1263.9978
Algeria,DZA,1996,,686.3133,652.51276,1338.8260599999999
Algeria,DZA,1997,,716.0245,748.5882,1464.6127000000001
Algeria,DZA,1998,,713.91675,801.62103,1515.53778
Algeria,DZA,1999,,680.686,901.0691,1581.7551
Algeria,DZA,2000,,776.73285,918.88635,1695.6192
Algeria,DZA,2001,,764.68414,864.7254,1629.40954
Algeria,DZA,2002,,824.4972,889.4159,1713.9131
Algeria,DZA,2003,,918.8281,938.57587,1857.4039699999998
Algeria,DZA,2004,,971.6982,920.5494,1892.2476000000001
Algeria,DZA,2005,,1005.2701,849.1175,1854.3876
Algeria,DZA,2006,,1002.5293,812.99493,1815.52423
Algeria,DZA,2007,,1005.7857,816.45984,1822.24554
Algeria,DZA,2008,,985.7705,826.0079,1811.7784
Algeria,DZA,2009,,898.23145,765.66876,1663.90021
Algeria,DZA,2010,,858.0033,773.9655,1631.9688
Algeria,DZA,2011,,833.58026,795.9875,1629.56776
Algeria,DZA,2012,,781.67554,784.4375,1566.11304
Algeria,DZA,2013,,753.43787,793.38873,1546.8265999999999
Algeria,DZA,2014,,799.80676,801.724,1601.53076
Algeria,DZA,2015,,781.8267,814.1114,1595.9380999999998
Algeria,DZA,2016,,795.6897,913.92267,1709.61237
Algeria,DZA,2017,,775.1163,929.7654,1704.8817
Algeria,DZA,2018,,759.81116,938.4375,1698.24866
Algeria,DZA,2019,,748.1579,869.5225,1617.6804000000002
Algeria,DZA,2020,,670.1788,814.24615,1484.42495
Algeria,DZA,2021,,676.866,1010.98114,1687.8471399999999
Algeria,DZA,2022,,721.8276,976.3215,1698.1491
Algeria,DZA,2023,,732.75977,1015.2643,1748.02407
Algeria,DZA,2024,,739.15625,1001.924,1741.08025
Algeria,DZA,2025,,760.7269,980.20996,1740.93686
Angola,AGO,1965,,7.6176496,,7.6176496
Angola,AGO,1966,,7.3385296,,7.3385296
Angola,AGO,1967,,6.24531,,6.24531
Angola,AGO,1968,,8.7225,,8.7225
Angola,AGO,1969,,28.58654,,28.58654
Angola,AGO,1970,,58.905952,,58.905952
Angola,AGO,1971,,66.53523,,66.53523
Angola,AGO,1972,,82.072914,,82.072914
Angola,AGO,1973,,95.07525,,95.07525
Angola,AGO,1974,,99.33183,,99.33183
Angola,AGO,1975,,90.60933,,90.60933
Angola,AGO,1976,,87.96932,,87.96932
Angola,AGO,1977,,82.13106,,82.13106
Angola,AGO,1978,,75.23447,,75.23447
Angola,AGO,1979,,83.736,,83.736
Angola,AGO,1980,,86.38764,,86.38764
Angola,AGO,1981,,83.24754,,83.24754
Angola,AGO,1982,,74.5483,,74.5483
Angola,AGO,1983,,102.2277,,102.2277
Angola,AGO,1984,,117.16062,,117.16062
Angola,AGO,1985,,133.18675,,133.18675
Angola,AGO,1986,,161.95938,,161.95938
Angola,AGO,1987,,203.59479,,203.59479
Angola,AGO,1988,,259.5816,,259.5816
Angola,AGO,1989,,263.32648,,263.32648
Angola,AGO,1990,,271.9094,,271.9094
Angola,AGO,1991,,285.0978,,285.0978
Angola,AGO,1992,,315.7894,,315.7894
Angola,AGO,1993,,288.54028,,288.54028
Angola,AGO,1994,,318.94113,,318.94113
Angola,AGO,1995,,362.542,,362.542
Angola,AGO,1996,,411.2833,,411.2833
Angola,AGO,1997,,424.495,,424.495
Angola,AGO,1998,,418.68,,418.68
Angola,AGO,1999,,426.821,,426.821
Angola,AGO,2000,,428.5655,,428.5655
Angola,AGO,2001,,425.07648,,425.07648
Angola,AGO,2002,,518.698,,518.698
Angola,AGO,2003,,498.14465,,498.14465
Angola,AGO,2004,,634.8,,634.8
Angola,AGO,2005,,726.11163,,726.11163
Angola,AGO,2006,,798.73517,,798.73517
Angola,AGO,2007,,944.1738,,944.1738
Angola,AGO,2008,,1073.3398,,1073.3398
Angola,AGO,2009,,1000.6081,,1000.6081
Angola,AGO,2010,,1034.2383,,1034.2383
Angola,AGO,2011,,954.0293,,954.0293
Angola,AGO,2012,,991.99084,,991.99084
Angola,AGO,2013,,990.9448,,990.9448
Angola,AGO,2014,,968.5163,,968.5163
Angola,AGO,2015,,1025.3317,,1025.3317
Angola,AGO,2016,,997.48224,,997.48224
Angola,AGO,2017,,949.0655,,949.0655
Angola,AGO,2018,,861.41077,,861.41077
Angola,AGO,2019,,802.00006,,802.00006
Angola,AGO,2020,,748.5814,,748.5814
Angola,AGO,2021,,666.19714,,666.19714
Angola,AGO,2022,,671.45935,,671.45935
Angola,AGO,2023,,652.18713,,652.18713
Angola,AGO,2024,,669.6342,,669.6342
Angola,AGO,2025,,616.5964,,616.5964
Argentina,ARG,1965,,160.08415,,160.08415
Argentina,ARG,1966,,170.30933,,170.30933
Argentina,ARG,1967,,185.64127,,185.64127
Argentina,ARG,1968,,203.38063,,203.38063
Argentina,ARG,1969,,210.5816,,210.5816
Argentina,ARG,1970,,232.60602,58.544502,291.150522
Argentina,ARG,1971,,250.86913,63.265987,314.13511700000004
Argentina,ARG,1972,,258.39575,60.1394,318.53515000000004
Argentina,ARG,1973,,251.22162,65.48815,316.70977
Argentina,ARG,1974,,245.91354,70.48679,316.40033
Argentina,ARG,1975,,235.63022,74.804695,310.434915
Argentina,ARG,1976,,237.41643,71.32315,308.73958
Argentina,ARG,1977,,256.58066,73.61825,330.19891
Argentina,ARG,1978,,269.9307,75.952255,345.882955
Argentina,ARG,1979,,282.35434,70.31175,352.66609
Argentina,ARG,1980,,293.85562,81.64623,375.50185
Argentina,ARG,1981,,299.3141,84.952736,384.266836
Argentina,ARG,1982,,297.39435,95.20775,392.60209999999995
Argentina,ARG,1983,,298.51083,127.7865,426.29733
Argentina,ARG,1984,,292.39865,131.093,423.49164999999994
Argentina,ARG,1985,,280.96475,135.08025,416.04499999999996
Argentina,ARG,1986,,265.96246,150.83475,416.79721000000006
Argentina,ARG,1987,,262.51917,147.33376,409.85293
Argentina,ARG,1988,,275.8608,174.661,450.5218
Argentina,ARG,1989,,281.7945,184.67775,466.47225000000003
Argentina,ARG,1990,,295.8271,173.494,469.3211
Argentina,ARG,1991,,301.00766,193.81926,494.82692
Argentina,ARG,1992,,337.74042,195.37524,533.1156599999999
Argentina,ARG,1993,,361.31882,209.28201,570.6008300000001
Argentina,ARG,1994,,401.36295,216.57574,617.93869
Argentina,ARG,1995,,435.6241,243.22224,678.84634
Argentina,ARG,1996,,474.6901,281.34427,756.03437
Argentina,ARG,1997,,504.57437,266.2705,770.84487
Argentina,ARG,1998,,512.04645,287.76276,799.8092100000001
Argentina,ARG,1999,,484.84152,336.19324,821.03476
Argentina,ARG,2000,,480.87112,363.81226,844.6833799999999
Argentina,ARG,2001,,510.89627,361.1865,872.08277
Argentina,ARG,2002,,503.27725,351.16974,854.4469899999999
Argentina,ARG,2003,,501.18347,399.11398,900.29745
Argentina,ARG,2004,,477.1305,436.45798,913.58848
Argentina,ARG,2005,,457.86237,443.75174,901.61411
Argentina,ARG,2006,,458.60773,448.3225,906.9302299999999
Argentina,ARG,2007,,444.4343,435.97174,880.4060400000001
Argentina,ARG,2008,,439.66977,428.4835,868.15327
Argentina,ARG,2009,,395.9278,403.0119,798.9397
Argentina,ARG,2010,,387.02927,389.96994,776.99921
Argentina,ARG,2011,,362.68546,377.17847,739.86393
Argentina,ARG,2012,,358.6779,366.91202,725.58992
Argentina,ARG,2013,,351.06256,345.55853,696.6210900000001
Argentina,ARG,2014,,346.41473,344.8588,691.2735299999999
Argentina,ARG,2015,,349.43137,354.91144,704.3428100000001
Argentina,ARG,2016,,333.0377,372.82358,705.86128
Argentina,ARG,2017,,317.0157,371.4989,688.5146
Argentina,ARG,2018,,320.5191,394.2329,714.752
Argentina,ARG,2019,,393.4316,416.15262,809.58422
Argentina,ARG,2020,,392.29428,382.92526,775.21954
Argentina,ARG,2021,,437.04614,386.08496,823.1311000000001
Argentina,ARG,2022,,527.52936,416.52444,944.0538
Argentina,ARG,2023,,595.3271,415.93362,1011.26072
Argentina,ARG,2024,,682.9139,441.1331,1124.047
Argentina,ARG,2025,,801.4902,451.54346,1253.03366
Australia,AUS,1965,,4.0263753,,4.0263753
Australia,AUS,1966,,5.1767683,,5.1767683
Australia,AUS,1967,,12.079125,,12.079125
Australia,AUS,1968,,22.494122,,22.494122
Australia,AUS,1969,,25.883842,,25.883842
Australia,AUS,1970,,101.23458,17.303974,118.53855399999999
Australia,AUS,1971,,177.42035,25.82668,203.24703000000002
Australia,AUS,1972,,189.33647,37.074265,226.410735
Australia,AUS,1973,,237.18723,47.068798,284.256028
Australia,AUS,1974,,234.67719,53.70199,288.37918
Australia,AUS,1975,,251.46202,57.669968,309.131988
Australia,AUS,1976,,257.49902,68.07722,325.57624
Australia,AUS,1977,,272.4299,77.76844,350.19834
Australia,AUS,1978,,269.70963,83.72538,353.43501000000003
Australia,AUS,1979,,270.70334,96.37518,367.07852
Australia,AUS,1980,,253.9847,110.665886,364.650586
Australia,AUS,1981,788.57117,247.38208,119.94439,1155.8976400000001
Australia,AUS,1982,804.9543,243.93091,116.980835,1165.866045
Australia,AUS,1983,838.7407,237.44705,127.07482,1203.26257
Australia,AUS,1984,880.9173,307.9994,125.31727,1314.23397
Australia,AUS,1985,1074.3456,356.84106,133.95262,1565.13928
Australia,AUS,1986,1142.8596,318.80838,146.32928,1607.9972599999999
Australia,AUS,1987,1193.6675,338.87204,149.39459,1681.93413
Australia,AUS,1988,1173.2935,321.6083,152.99338,1647.89518
Australia,AUS,1989,1274.6781,303.33276,177.07565,1755.08651
Australia,AUS,1990,1334.6012,352.09924,206.11147,1892.8119100000001
Australia,AUS,1991,1384.4242,332.76974,215.765,1932.95894
Australia,AUS,1992,1477.2354,327.94684,233.33595,2038.51819
Australia,AUS,1993,1484.1,305.8865,243.83902,2033.8255199999999
Australia,AUS,1994,1516.9104,329.3391,279.91214,2126.16164
Australia,AUS,1995,1591.818,310.114,295.9597,2197.8917
Australia,AUS,1996,1640.6823,326.40598,296.33704,2263.42532
Australia,AUS,1997,1789.1144,346.43536,296.37646,2431.92622
Australia,AUS,1998,1832.1017,328.0255,302.7371,2462.8642999999997
Australia,AUS,1999,1931.918,319.49728,307.1253,2558.54058
Australia,AUS,2000,1996.8198,431.37653,311.92328,2740.1196099999997
Australia,AUS,2001,2157.921,399.1475,326.41318,2883.48168
Australia,AUS,2002,2224.0464,396.66782,330.01163,2950.7258500000003
Australia,AUS,2003,2299.0476,343.3505,337.45227,2979.85037
Australia,AUS,2004,2388.831,299.8592,359.30313,3047.9933300000002
Australia,AUS,2005,2501.2886,294.55624,382.3528,3178.19764
Australia,AUS,2006,2556.8406,268.95715,406.82227,3232.6200200000003
Australia,AUS,2007,2640.8552,286.4461,427.51187,3354.81317
Australia,AUS,2008,2720.6213,285.7068,416.829,3423.1571
Australia,AUS,2009,2822.8337,280.429,466.97592,3570.23862
Australia,AUS,2010,2914.7896,286.53317,526.2551,3727.57787
Australia,AUS,2011,2850.8132,249.01212,544.51514,3644.34046
Australia,AUS,2012,3091.9092,246.37003,582.85803,3921.13726
Australia,AUS,2013,3323.7434,204.80865,605.76587,4134.3179199999995
Australia,AUS,2014,3559.4495,216.3719,652.74426,4428.56566
Australia,AUS,2015,3555.7026,195.42085,742.9768,4494.10025
Australia,AUS,2016,3563.0557,178.5461,940.797,4682.3988
Australia,AUS,2017,3473.3135,161.66643,1102.9464,4737.92633
Australia,AUS,2018,3716.8325,170.05481,1274.0186,5160.90591
Australia,AUS,2019,3803.6514,223.93333,1461.0239,5488.60863
Australia,AUS,2020,3494.2944,222.27069,1457.1638,5173.72889
Australia,AUS,2021,3406.9924,214.2501,1479.2603,5100.5028
Australia,AUS,2022,3180.4482,198.70668,1542.3914,4921.5462800000005
Australia,AUS,2023,3188.7532,181.57283,1507.1117,4877.43773
Australia,AUS,2024,3252.4995,175.79169,1522.9299,4951.22109
Australia,AUS,2025,3024.478,160.11562,1485.7379,4670.33152
Azerbaijan,AZE,1985,,153.8649,137.39355,291.25845000000004
Azerbaijan,AZE,1986,,151.7715,132.804,284.57550000000003
Azerbaijan,AZE,1987,,161.7733,122.0625,283.8358
Azerbaijan,AZE,1988,,159.7962,116.2035,275.9997
Azerbaijan,AZE,1989,,153.0508,108.3915,261.4423
Azerbaijan,AZE,1990,,145.375,96.6735,242.0485
Azerbaijan,AZE,1991,,136.92813,83.979004,220.907134
Azerbaijan,AZE,1992,,130.206,77.1435,207.34949999999998
Azerbaijan,AZE,1993,,119.22262,66.402,185.62462
Azerbaijan,AZE,1994,,111.21537,62.496,173.71137
Azerbaijan,AZE,1995,,106.550575,64.449,170.999575
Azerbaijan,AZE,1996,,105.837654,57.388905,163.226559
Azerbaijan,AZE,1997,,104.98402,54.654705,159.638725
Azerbaijan,AZE,1998,,133.15187,51.002594,184.15446400000002
Azerbaijan,AZE,1999,,161.08713,54.654705,215.741835
Azerbaijan,AZE,2000,,163.62247,51.529903,215.15237299999998
Azerbaijan,AZE,2001,,174.20576,50.514343,224.720103
Azerbaijan,AZE,2002,,178.33441,46.85247,225.18687999999997
Azerbaijan,AZE,2003,,178.84615,46.705997,225.552147
Azerbaijan,AZE,2004,,179.78816,45.5049,225.29306
Azerbaijan,AZE,2005,,258.35114,55.973957,314.32509699999997
Azerbaijan,AZE,2006,,375.2722,66.0446,441.3168
Azerbaijan,AZE,2007,,496.10675,105.77545,601.8822
Azerbaijan,AZE,2008,,518.3956,159.52592,677.92152
Azerbaijan,AZE,2009,,587.0347,159.39116,746.4258600000001
Azerbaijan,AZE,2010,,591.9461,162.80891,754.75501
Azerbaijan,AZE,2011,,531.3305,159.76907,691.0995700000001
Azerbaijan,AZE,2012,,505.04205,168.36911,673.41116
Azerbaijan,AZE,2013,,505.99106,174.74565,680.73671
Azerbaijan,AZE,2014,,490.1894,183.84077,674.03017
Azerbaijan,AZE,2015,,484.68375,187.84053,672.52428
Azerbaijan,AZE,2016,,477.72086,182.7754,660.49626
Azerbaijan,AZE,2017,,450.31827,177.58627,627.90454
Azerbaijan,AZE,2018,,451.1161,187.58467,638.70077
Azerbaijan,AZE,2019,,436.85303,239.38214,676.2351699999999
Azerbaijan,AZE,2020,,402.75156,258.64847,661.40003
Azerbaijan,AZE,2021,,402.6969,318.08316,720.78006
Azerbaijan,AZE,2022,,380.20096,341.34042,721.54138
Azerbaijan,AZE,2023,,351.90518,355.5866,707.49178
Azerbaijan,AZE,2024,,339.2471,377.59888,716.84598
Azerbaijan,AZE,2025,,323.18143,378.41913,701.60056
Bahrain,BHR,1970,,,6.50117,6.50117
Bahrain,BHR,1971,,,9.47845,9.47845
Bahrain,BHR,1972,,,11.82771,11.82771
Bahrain,BHR,1973,,,16.77046,16.77046
Bahrain,BHR,1974,,,20.67814,20.67814
Bahrain,BHR,1975,,,21.75973,21.75973
Bahrain,BHR,1976,,,22.80643,22.80643
Bahrain,BHR,1977,,,24.73701,24.73701
Bahrain,BHR,1978,,,27.17931,27.17931
Bahrain,BHR,1979,,,30.133331,30.133331
Bahrain,BHR,1980,,,24.457891,24.457891
Bahrain,BHR,1981,,,22.6785,22.6785
Bahrain,BHR,1982,,,35.80877,35.80877
Bahrain,BHR,1983,,,37.53001,37.53001
Bahrain,BHR,1984,,,38.66975,38.66975
Bahrain,BHR,1985,,,47.20617,47.20617
Bahrain,BHR,1986,,,54.044613,54.044613
Bahrain,BHR,1987,,,52.50945,52.50945
Bahrain,BHR,1988,,,55.77748,55.77748
Bahrain,BHR,1989,,,58.02207,58.02207
Bahrain,BHR,1990,,,60.76675,60.76675
Bahrain,BHR,1991,,,57.92903,57.92903
Bahrain,BHR,1992,,,67.6866,67.6866
Bahrain,BHR,1993,,,72.50142,72.50142
Bahrain,BHR,1994,,,74.22266,74.22266
Bahrain,BHR,1995,,,75.45544,75.45544
Bahrain,BHR,1996,,,77.70003,77.70003
Bahrain,BHR,1997,,,83.42199,83.42199
Bahrain,BHR,1998,,,87.713455,87.713455
Bahrain,BHR,1999,,,90.76052,90.76052
Bahrain,BHR,2000,,,91.74908,91.74908
Bahrain,BHR,2001,,,95.54045,95.54045
Bahrain,BHR,2002,,,98.99455,98.99455
Bahrain,BHR,2003,,,100.77396,100.77396
Bahrain,BHR,2004,,,92.69889,92.69889
Bahrain,BHR,2005,,,101.74285,101.74285
Bahrain,BHR,2006,,,107.63207,107.63207
Bahrain,BHR,2007,,,111.98627,111.98627
Bahrain,BHR,2008,,,120.17578,120.17578
Bahrain,BHR,2009,,,121.335045,121.335045
Bahrain,BHR,2010,,,124.28656,124.28656
Bahrain,BHR,2011,,,126.24079,126.24079
Bahrain,BHR,2012,,,130.51854,130.51854
Bahrain,BHR,2013,,,139.5783,139.5783
Bahrain,BHR,2014,,,146.96526,146.96526
Bahrain,BHR,2015,,,145.84346,145.84346
Bahrain,BHR,2016,,,144.41371,144.41371
Bahrain,BHR,2017,,,144.66324,144.66324
Bahrain,BHR,2018,,,146.47456,146.47456
Bahrain,BHR,2019,,,162.65964,162.65964
Bahrain,BHR,2020,,,163.69667,163.69667
Bahrain,BHR,2021,,,166.20808,166.20808
Bahrain,BHR,2022,,,157.687,157.687
Bahrain,BHR,2023,,,157.57086,157.57086
Bahrain,BHR,2024,,,165.71913,165.71913
Bahrain,BHR,2025,,,160.0826,160.0826
Bangladesh,BGD,1971,,,4.456375,4.456375
Bangladesh,BGD,1972,,,4.456375,4.456375
Bangladesh,BGD,1973,,,6.150375,6.150375
Bangladesh,BGD,1974,,,6.8145003,6.8145003
Bangladesh,BGD,1975,,,4.5141253,4.5141253
Bangladesh,BGD,1976,,,6.87225,6.87225
Bangladesh,BGD,1977,,,8.1235,8.1235
Bangladesh,BGD,1978,,,8.614375,8.614375
Bangladesh,BGD,1979,,,9.865625,9.865625
Bangladesh,BGD,1980,,,12.291124,12.291124
Bangladesh,BGD,1981,,,13.613856,13.613856
Bangladesh,BGD,1982,,,17.674847,17.674847
Bangladesh,BGD,1983,,,19.667187,19.667187
Bangladesh,BGD,1984,,,22.700663,22.700663
Bangladesh,BGD,1985,,,25.780474,25.780474
Bangladesh,BGD,1986,,,29.07015,29.07015
Bangladesh,BGD,1987,,,34.155926,34.155926
Bangladesh,BGD,1988,,,40.201077,40.201077
Bangladesh,BGD,1989,,,42.49867,42.49867
Bangladesh,BGD,1990,,,45.742012,45.742012
Bangladesh,BGD,1991,,,47.107487,47.107487
Bangladesh,BGD,1992,,,51.370163,51.370163
Bangladesh,BGD,1993,,,57.50253,57.50253
Bangladesh,BGD,1994,,,60.985718,60.985718
Bangladesh,BGD,1995,,,67.42334,67.42334
Bangladesh,BGD,1996,,,72.36467,72.36467
Bangladesh,BGD,1997,,,71.13274,71.13274
Bangladesh,BGD,1998,,,76.86446,76.86446
Bangladesh,BGD,1999,,,83.80357,83.80357
Bangladesh,BGD,2000,,,90.581894,90.581894
Bangladesh,BGD,2001,,,101.43209,101.43209
Bangladesh,BGD,2002,,,106.71138,106.71138
Bangladesh,BGD,2003,,,114.7843,114.7843
Bangladesh,BGD,2004,,,123.40232,123.40232
Bangladesh,BGD,2005,,,132.63358,132.63358
Bangladesh,BGD,2006,,,143.63368,143.63368
Bangladesh,BGD,2007,,,153.36371,153.36371
Bangladesh,BGD,2008,,,163.7642,163.7642
Bangladesh,BGD,2009,,,187.46739,187.46739
Bangladesh,BGD,2010,,,192.53728,192.53728
Bangladesh,BGD,2011,,,195.82149,195.82149
Bangladesh,BGD,2012,,,213.3628,213.3628
Bangladesh,BGD,2013,,,219.52786,219.52786
Bangladesh,BGD,2014,,,230.2227,230.2227
Bangladesh,BGD,2015,,,258.54062,258.54062
Bangladesh,BGD,2016,,,264.50946,264.50946
Bangladesh,BGD,2017,,,265.92673,265.92673
Bangladesh,BGD,2018,,,265.81772,265.81772
Bangladesh,BGD,2019,,,252.84435,252.84435
Bangladesh,BGD,2020,,,237.309,237.309
Bangladesh,BGD,2021,,,236.10979,236.10979
Bangladesh,BGD,2022,,,225.12604,225.12604
Bangladesh,BGD,2023,,,211.0325,211.0325
Bangladesh,BGD,2024,,,197.24965,197.24965
Bangladesh,BGD,2025,,,179.95093,179.95093
Bolivia,BOL,1970,,,0.41868,0.41868
Bolivia,BOL,1971,,,0.41868,0.41868
Bolivia,BOL,1972,,,11.1648,11.1648
Bolivia,BOL,1973,,,17.2124,17.2124
Bolivia,BOL,1974,,,18.01487,18.01487
Bolivia,BOL,1975,,,17.75901,17.75901
Bolivia,BOL,1976,,,18.305618,18.305618
Bolivia,BOL,1977,,,19.31743,19.31743
Bolivia,BOL,1978,,,19.03831,19.03831
Bolivia,BOL,1979,,,20.8177,20.8177
Bolivia,BOL,1980,,,25.52785,25.52785
Bolivia,BOL,1981,,,27.22583,27.22583
Bolivia,BOL,1982,,,28.23764,28.23764
Bolivia,BOL,1983,,,27.10953,27.10953
Bolivia,BOL,1984,,,26.07446,26.07446
Bolivia,BOL,1985,,,25.84186,25.84186
Bolivia,BOL,1986,,,26.31869,26.31869
Bolivia,BOL,1987,,,27.528212,27.528212
Bolivia,BOL,1988,,,29.098259,29.098259
Bolivia,BOL,1989,,,30.69157,30.69157
Bolivia,BOL,1990,,,31.36611,31.36611
Bolivia,BOL,1991,,,31.18003,31.18003
Bolivia,BOL,1992,,,28.311234,28.311234
Bolivia,BOL,1993,,,28.246838,28.246838
Bolivia,BOL,1994,,,30.458206,30.458206
Bolivia,BOL,1995,,,30.43367,30.43367
Bolivia,BOL,1996,,,30.733114,30.733114
Bolivia,BOL,1997,,,25.90445,25.90445
Bolivia,BOL,1998,,,27.055004,27.055004
Bolivia,BOL,1999,,,21.784061,21.784061
Bolivia,BOL,2000,,,31.224026,31.224026
Bolivia,BOL,2001,,,45.47095,45.47095
Bolivia,BOL,2002,,,58.258457,58.258457
Bolivia,BOL,2003,,,66.95389,66.95389
Bolivia,BOL,2004,,,94.1988,94.1988
Bolivia,BOL,2005,,,116.21581,116.21581
Bolivia,BOL,2006,,,124.45293,124.45293
Bolivia,BOL,2007,,,133.30193,133.30193
Bolivia,BOL,2008,,,137.9202,137.9202
Bolivia,BOL,2009,,,118.81584,118.81584
Bolivia,BOL,2010,,,137.14502,137.14502
Bolivia,BOL,2011,,,150.34001,150.34001
Bolivia,BOL,2012,,,168.59476,168.59476
Bolivia,BOL,2013,,,195.75163,195.75163
Bolivia,BOL,2014,,,204.26025,204.26025
Bolivia,BOL,2015,,,200.93651,200.93651
Bolivia,BOL,2016,,,188.99504,188.99504
Bolivia,BOL,2017,,,185.93495,185.93495
Bolivia,BOL,2018,,,173.31442,173.31442
Bolivia,BOL,2019,,,150.94989,150.94989
Bolivia,BOL,2020,,,146.925,146.925
Bolivia,BOL,2021,,,151.49698,151.49698
Bolivia,BOL,2022,,,135.98546,135.98546
Bolivia,BOL,2023,,,118.073044,118.073044
Bolivia,BOL,2024,,,101.38649,101.38649
Bolivia,BOL,2025,,,86.151436,86.151436
Brazil,BRA,1965,,58.675575,,58.675575
Brazil,BRA,1966,,71.632545,,71.632545
Brazil,BRA,1967,,90.1425,,90.1425
Brazil,BRA,1968,,99.05112,,99.05112
Brazil,BRA,1969,,108.03545,,108.03545
Brazil,BRA,1970,,102.25953,0.8110125,103.0705425
Brazil,BRA,1971,,107.041916,1.2874821,108.3293981
Brazil,BRA,1972,,104.99714,1.7538141,106.7509541
Brazil,BRA,1973,,106.482506,2.0072556,108.4897616
Brazil,BRA,1974,,111.1111,3.8624465,114.9735465
Brazil,BRA,1975,,108.2866,4.2071266,112.4937266
Brazil,BRA,1976,,105.45652,4.845799,110.302319
Brazil,BRA,1977,,101.61979,6.0319047,107.6516947
Brazil,BRA,1978,,101.04517,7.9377837,108.9829537
Brazil,BRA,1979,,104.676834,8.698108,113.374942
Brazil,BRA,1980,,114.915504,10.168068,125.083572
Brazil,BRA,1981,33.744057,134.21123,9.123889,177.079176
Brazil,BRA,1982,37.195045,163.54337,13.037024,213.775439
Brazil,BRA,1983,39.683975,207.35083,17.629381,264.66418600000003
Brazil,BRA,1984,44.539185,290.23807,20.518614,355.295869
Brazil,BRA,1985,45.453854,342.74146,25.739506,413.93482
Brazil,BRA,1986,43.101746,360.37137,29.977045,433.450161
Brazil,BRA,1987,39.264877,358.51154,33.484676,431.261093
Brazil,BRA,1988,42.773262,350.34323,33.697563,426.814055
Brazil,BRA,1989,38.603477,374.16556,34.54913,447.318167
Brazil,BRA,1990,19.62071,396.90588,31.455137,447.981727
Brazil,BRA,1991,23.470465,392.28055,32.700607,448.451622
Brazil,BRA,1992,21.972292,398.22037,37.04399,457.236652
Brazil,BRA,1993,21.837795,406.4251,43.394627,471.657522
Brazil,BRA,1994,24.35495,421.4718,47.391705,493.21845499999995
Brazil,BRA,1995,23.892641,436.17145,52.304947,512.369038
Brazil,BRA,1996,22.26761,494.66245,57.157547,574.087607
Brazil,BRA,1997,26.055893,530.28345,62.216633,618.555976
Brazil,BRA,1998,25.497108,612.65924,65.17325,703.329598
Brazil,BRA,1999,26.124039,691.94525,76.52524,794.594529
Brazil,BRA,2000,31.227255,780.2455,77.09714,888.569895
Brazil,BRA,2001,26.808805,816.74133,78.73798,922.288115
Brazil,BRA,2002,29.793072,914.1956,95.12576,1039.114432
Brazil,BRA,2003,27.196241,948.01917,103.34111,1078.556521
Brazil,BRA,2004,31.53805,940.91486,113.657776,1086.110686
Brazil,BRA,2005,33.071194,1034.8539,112.41441,1180.3395040000003
Brazil,BRA,2006,33.04171,1093.6329,114.78471,1241.45932
Brazil,BRA,2007,34.01415,1109.1145,115.57735,1258.706
Brazil,BRA,2008,37.866035,1152.7557,143.7607,1334.382435
Brazil,BRA,2009,35.40279,1232.6158,122.769424,1390.7880140000002
Brazil,BRA,2010,31.785671,1298.3738,150.20552,1480.3649910000001
Brazil,BRA,2011,31.81142,1326.1354,172.26965,1530.2164699999998
Brazil,BRA,2012,33.947872,1306.8228,198.32849,1539.099162
Brazil,BRA,2013,42.165073,1281.0779,219.49594,1542.738913
Brazil,BRA,2014,41.826893,1424.1478,233.47676,1699.451453
Brazil,BRA,2015,33.800484,1537.4033,238.04495,1809.248734
