Entity,Code,Year,Coal production,Oil production,Gas production
Bahrain,BHR,1993,,,72.50142
Bahrain,BHR,1994,,,74.22266
Bahrain,BHR,1995,,,75.45544
Bahrain,BHR,1996,,,77.70003
Bahrain,BHR,1997,,,83.42199
Bahrain,BHR,1998,,,87.713455
Bahrain,BHR,1999,,,90.76052
Bahrain,BHR,2000,,,91.74908
Bahrain,BHR,2001,,,95.54045
Bahrain,BHR,2002,,,98.99455
Bahrain,BHR,2003,,,100.77396
Bahrain,BHR,2004,,,92.69889
Bahrain,BHR,2005,,,101.74285
Bahrain,BHR,2006,,,107.63207
Bahrain,BHR,2007,,,111.98627
Bahrain,BHR,2008,,,120.17578
Bahrain,BHR,2009,,,121.335045
Bahrain,BHR,2010,,,124.28656
Bahrain,BHR,2011,,,126.24079
Bahrain,BHR,2012,,,130.51854
Bahrain,BHR,2013,,,139.5783
Bahrain,BHR,2014,,,146.96526
Bahrain,BHR,2015,,,145.84346
Bahrain,BHR,2016,,,144.41371
Bahrain,BHR,2017,,,144.66324
Bahrain,BHR,2018,,,146.47456
Bahrain,BHR,2019,,,162.65964
Bahrain,BHR,2020,,,163.69667
Bahrain,BHR,2021,,,166.20808
Bahrain,BHR,2022,,,157.687
Bahrain,BHR,2023,,,157.57086
Bahrain,BHR,2024,,,165.71913
Bahrain,BHR,2025,,,160.0826
Bangladesh,BGD,1971,,,4.456375
Bangladesh,BGD,1972,,,4.456375
Bangladesh,BGD,1973,,,6.150375
Bangladesh,BGD,1974,,,6.8145003
Bangladesh,BGD,1975,,,4.5141253
Bangladesh,BGD,1976,,,6.87225
Bangladesh,BGD,1977,,,8.1235
Bangladesh,BGD,1978,,,8.614375
Bangladesh,BGD,1979,,,9.865625
Bangladesh,BGD,1980,,,12.291124
Bangladesh,BGD,1981,,,13.613856
Bangladesh,BGD,1982,,,17.674847
Bangladesh,BGD,1983,,,19.667187
Bangladesh,BGD,1984,,,22.700663
Bangladesh,BGD,1985,,,25.780474
Bangladesh,BGD,1986,,,29.07015
Bangladesh,BGD,1987,,,34.155926
Bangladesh,BGD,1988,,,40.201077
Bangladesh,BGD,1989,,,42.49867
Bangladesh,BGD,1990,,,45.742012
Bangladesh,BGD,1991,,,47.107487
Bangladesh,BGD,1992,,,51.370163
Bangladesh,BGD,1993,,,57.50253
Bangladesh,BGD,1994,,,60.985718
Bangladesh,BGD,1995,,,67.42334
Bangladesh,BGD,1996,,,72.36467
Bangladesh,BGD,1997,,,71.13274
Bangladesh,BGD,1998,,,76.86446
Bangladesh,BGD,1999,,,83.80357
Bangladesh,BGD,2000,,,90.581894
Bangladesh,BGD,2001,,,101.43209
Bangladesh,BGD,2002,,,106.71138
Bangladesh,BGD,2003,,,114.7843
Bangladesh,BGD,2004,,,123.40232
Bangladesh,BGD,2005,,,132.63358
Bangladesh,BGD,2006,,,143.63368
Bangladesh,BGD,2007,,,153.36371
Bangladesh,BGD,2008,,,163.7642
Bangladesh,BGD,2009,,,187.46739
Bangladesh,BGD,2010,,,192.53728
Bangladesh,BGD,2011,,,195.82149
Bangladesh,BGD,2012,,,213.3628
Bangladesh,BGD,2013,,,219.52786
Bangladesh,BGD,2014,,,230.2227
Bangladesh,BGD,2015,,,258.54062
Bangladesh,BGD,2016,,,264.50946
Bangladesh,BGD,2017,,,265.92673
Bangladesh,BGD,2018,,,265.81772
Bangladesh,BGD,2019,,,252.84435
Bangladesh,BGD,2020,,,237.309
Bangladesh,BGD,2021,,,236.10979
Bangladesh,BGD,2022,,,225.12604
Bangladesh,BGD,2023,,,211.0325
Bangladesh,BGD,2024,,,197.24965
Bangladesh,BGD,2025,,,179.95093
Bolivia,BOL,1970,,,0.41868
Bolivia,BOL,1971,,,0.41868
Bolivia,BOL,1972,,,11.1648
Bolivia,BOL,1973,,,17.2124
Bolivia,BOL,1974,,,18.01487
Bolivia,BOL,1975,,,17.75901
Bolivia,BOL,1976,,,18.305618
Bolivia,BOL,1977,,,19.31743
Bolivia,BOL,1978,,,19.03831
Bolivia,BOL,1979,,,20.8177
Bolivia,BOL,1980,,,25.52785
Bolivia,BOL,1981,,,27.22583
Bolivia,BOL,1982,,,28.23764
Bolivia,BOL,1983,,,27.10953
Bolivia,BOL,1984,,,26.07446
Bolivia,BOL,1985,,,25.84186
Bolivia,BOL,1986,,,26.31869
Bolivia,BOL,1987,,,27.528212
Bolivia,BOL,1988,,,29.098259
Bolivia,BOL,1989,,,30.69157
Bolivia,BOL,1990,,,31.36611
Bolivia,BOL,1991,,,31.18003
Bolivia,BOL,1992,,,28.311234
Bolivia,BOL,1993,,,28.246838
Bolivia,BOL,1994,,,30.458206
Bolivia,BOL,1995,,,30.43367
Bolivia,BOL,1996,,,30.733114
Bolivia,BOL,1997,,,25.90445
Bolivia,BOL,1998,,,27.055004
Bolivia,BOL,1999,,,21.784061
Bolivia,BOL,2000,,,31.224026
Bolivia,BOL,2001,,,45.47095
Bolivia,BOL,2002,,,58.258457
Bolivia,BOL,2003,,,66.95389
Bolivia,BOL,2004,,,94.1988
Bolivia,BOL,2005,,,116.21581
Bolivia,BOL,2006,,,124.45293
Bolivia,BOL,2007,,,133.30193
Bolivia,BOL,2008,,,137.9202
Bolivia,BOL,2009,,,118.81584
Bolivia,BOL,2010,,,137.14502
Bolivia,BOL,2011,,,150.34001
Bolivia,BOL,2012,,,168.59476
Bolivia,BOL,2013,,,195.75163
Bolivia,BOL,2014,,,204.26025
Bolivia,BOL,2015,,,200.93651
Bolivia,BOL,2016,,,188.99504
Bolivia,BOL,2017,,,185.93495
Bolivia,BOL,2018,,,173.31442
Bolivia,BOL,2019,,,150.94989
Bolivia,BOL,2020,,,146.925
Bolivia,BOL,2021,,,151.49698
Bolivia,BOL,2022,,,135.98546
Bolivia,BOL,2023,,,118.073044
Bolivia,BOL,2024,,,101.38649
Bolivia,BOL,2025,,,86.151436
Brazil,BRA,1965,,58.675575,
Brazil,BRA,1966,,71.632545,
Brazil,BRA,1967,,90.1425,
Brazil,BRA,1968,,99.05112,
Brazil,BRA,1969,,108.03545,
Brazil,BRA,1970,,102.25953,0.8110125
Brazil,BRA,1971,,107.041916,1.2874821
Brazil,BRA,1972,,104.99714,1.7538141
Brazil,BRA,1973,,106.482506,2.0072556
Brazil,BRA,1974,,111.1111,3.8624465
Brazil,BRA,1975,,108.2866,4.2071266
Brazil,BRA,1976,,105.45652,4.845799
Brazil,BRA,1977,,101.61979,6.0319047
Brazil,BRA,1978,,101.04517,7.9377837
Brazil,BRA,1979,,104.676834,8.698108
Brazil,BRA,1980,,114.915504,10.168068
Brazil,BRA,1981,33.744057,134.21123,9.123889
Brazil,BRA,1982,37.195045,163.54337,13.037024
Brazil,BRA,1983,39.683975,207.35083,17.629381
Brazil,BRA,1984,44.539185,290.23807,20.518614
Brazil,BRA,1985,45.453854,342.74146,25.739506
Brazil,BRA,1986,43.101746,360.37137,29.977045
Brazil,BRA,1987,39.264877,358.51154,33.484676
Brazil,BRA,1988,42.773262,350.34323,33.697563
Brazil,BRA,1989,38.603477,374.16556,34.54913
Brazil,BRA,1990,19.62071,396.90588,31.455137
Brazil,BRA,1991,23.470465,392.28055,32.700607
Brazil,BRA,1992,21.972292,398.22037,37.04399
Brazil,BRA,1993,21.837795,406.4251,43.394627
Brazil,BRA,1994,24.35495,421.4718,47.391705
Brazil,BRA,1995,23.892641,436.17145,52.304947
Brazil,BRA,1996,22.26761,494.66245,57.157547
Brazil,BRA,1997,26.055893,530.28345,62.216633
Brazil,BRA,1998,25.497108,612.65924,65.17325
Brazil,BRA,1999,26.124039,691.94525,76.52524
Brazil,BRA,2000,31.227255,780.2455,77.09714
Brazil,BRA,2001,26.808805,816.74133,78.73798
Brazil,BRA,2002,29.793072,914.1956,95.12576
Brazil,BRA,2003,27.196241,948.01917,103.34111
Brazil,BRA,2004,31.53805,940.91486,113.657776
Brazil,BRA,2005,33.071194,1034.8539,112.41441
Brazil,BRA,2006,33.04171,1093.6329,114.78471
Brazil,BRA,2007,34.01415,1109.1145,115.57735
Brazil,BRA,2008,37.866035,1152.7557,143.7607
Brazil,BRA,2009,35.40279,1232.6158,122.769424
Brazil,BRA,2010,31.785671,1298.3738,150.20552
Brazil,BRA,2011,31.81142,1326.1354,172.26965
Brazil,BRA,2012,33.947872,1306.8228,198.32849
Brazil,BRA,2013,42.165073,1281.0779,219.49594
Brazil,BRA,2014,41.826893,1424.1478,233.47676
Brazil,BRA,2015,33.800484,1537.4033,238.04495
Brazil,BRA,2016,31.147717,1589.9031,241.23578
Brazil,BRA,2017,25.328682,1658.9243,271.8142
Brazil,BRA,2018,27.44856,1635.2148,251.62358
Brazil,BRA,2019,25.144266,1758.4464,257.46527
Brazil,BRA,2020,27.919014,1853.1815,242.3634
Brazil,BRA,2021,33.79059,1824.885,243.32677
Brazil,BRA,2022,30.290945,1898.2006,230.02669
Brazil,BRA,2023,30.168175,2134.9583,234.22762
Brazil,BRA,2024,29.57457,2112.8518,228.38542
Brazil,BRA,2025,32.180573,2367.314,265.6822
Brunei,BRN,1965,,46.112648,
Brunei,BRN,1966,,55.365944,
Brunei,BRN,1967,,59.99259,
Brunei,BRN,1968,,70.595436,
Brunei,BRN,1969,,71.55922,
Brunei,BRN,1970,,78.49919,2.13525
Brunei,BRN,1971,,74.450874,2.11575
Brunei,BRN,1972,,105.390366,4.343625
Brunei,BRN,1973,,132.97913,18.968626
Brunei,BRN,1974,,113.27886,41.17425
Brunei,BRN,1975,,106.60954,53.9955
Brunei,BRN,1976,,123.52781,71.214
Brunei,BRN,1977,,129.12744,81.7245
Brunei,BRN,1978,,136.49191,80.10113
Brunei,BRN,1979,,148.17535,83.91825
Brunei,BRN,1980,,136.24884,84.230255
Brunei,BRN,1981,,98.43889,81.548996
Brunei,BRN,1982,,100.906044,81.4515
Brunei,BRN,1983,,101.63282,84.95175
Brunei,BRN,1984,,97.92559,85.96575
Brunei,BRN,1985,,95.0956,83.80613
Brunei,BRN,1986,,93.74967,84.025505
Brunei,BRN,1987,,87.97889,83.8305
Brunei,BRN,1988,,85.20507,87.09675
Brunei,BRN,1989,,84.88347,85.3515
Brunei,BRN,1990,,86.03725,87.02363
Brunei,BRN,1991,,93.08701,88.335
Brunei,BRN,1992,,103.771866,95.082
Brunei,BRN,1993,,99.33859,100.67363
Brunei,BRN,1994,,101.653,101.31225
Brunei,BRN,1995,,99.32618,114.66975
Brunei,BRN,1996,,93.999794,113.67525
Brunei,BRN,1997,,92.58174,113.763
Brunei,BRN,1998,,89.11289,105.01725
Brunei,BRN,1999,,103.66081,109.473
Brunei,BRN,2000,,110.308174,110.1555
Brunei,BRN,2001,,115.73349,111.12075
Brunei,BRN,2002,,119.65385,111.72525
Brunei,BRN,2003,,122.04537,120.4515
Brunei,BRN,2004,,120.05514,119.26823
Brunei,BRN,2005,,117.379524,117.09443
Brunei,BRN,2006,,125.68926,122.561264
Brunei,BRN,2007,,110.43321,119.47629
Brunei,BRN,2008,,99.55133,118.49997
Brunei,BRN,2009,,95.62808,111.286095
Brunei,BRN,2010,,97.98434,119.75348
Brunei,BRN,2011,,94.01258,124.78791
Brunei,BRN,2012,,90.57037,122.512764
Brunei,BRN,2013,,76.48024,119.01314
Brunei,BRN,2014,,71.56504,126.88147
Brunei,BRN,2015,,71.83905,132.91452
Brunei,BRN,2016,,68.595314,129.42845
Brunei,BRN,2017,,63.8205,128.54909
Brunei,BRN,2018,,62.948265,125.65272
Brunei,BRN,2019,,68.62962,129.80136
Brunei,BRN,2020,,62.556503,126.4079
Brunei,BRN,2021,,60.54044,115.34709
Brunei,BRN,2022,,52.02172,105.931
Brunei,BRN,2023,,50.559364,99.82059
Brunei,BRN,2024,,56.392567,103.65616
Brunei,BRN,2025,,60.913963,105.020256
Bulgaria,BGR,1981,54.998016,,
Bulgaria,BGR,1982,60.48164,,
Bulgaria,BGR,1983,60.815742,,
Bulgaria,BGR,1984,60.702023,,
Bulgaria,BGR,1985,57.954987,,
Bulgaria,BGR,1986,65.98148,,
Bulgaria,BGR,1987,68.92223,,
Bulgaria,BGR,1988,63.966427,,
Bulgaria,BGR,1989,64.21583,,
Bulgaria,BGR,1990,59.206818,,
Bulgaria,BGR,1991,54.24859,,
Bulgaria,BGR,1992,62.57489,,
Bulgaria,BGR,1993,60.6359,,
Bulgaria,BGR,1994,58.66628,,
Bulgaria,BGR,1995,61.48518,,
Bulgaria,BGR,1996,62.819492,,
Bulgaria,BGR,1997,58.28521,,
Bulgaria,BGR,1998,58.922813,,
Bulgaria,BGR,1999,49.729588,,
Bulgaria,BGR,2000,49.948257,,
Bulgaria,BGR,2001,52.30418,,
Bulgaria,BGR,2002,51.501152,,
Bulgaria,BGR,2003,54.025444,,
Bulgaria,BGR,2004,52.780746,,
Bulgaria,BGR,2005,48.58942,,
Bulgaria,BGR,2006,50.09491,,
Bulgaria,BGR,2007,56.339363,,
Bulgaria,BGR,2008,56.53614,,
Bulgaria,BGR,2009,53.578606,,
Bulgaria,BGR,2010,57.516132,,
Bulgaria,BGR,2011,72.23262,,
Bulgaria,BGR,2012,65.2704,,
Bulgaria,BGR,2013,55.695232,,
Bulgaria,BGR,2014,59.645885,,
Bulgaria,BGR,2015,68.23731,,
Bulgaria,BGR,2016,59.52442,,
Bulgaria,BGR,2017,66.27609,,
Bulgaria,BGR,2018,59.474857,,
Bulgaria,BGR,2019,55.068783,,
Bulgaria,BGR,2020,43.987392,,
Bulgaria,BGR,2021,54.900787,,
Bulgaria,BGR,2022,68.70899,,
Bulgaria,BGR,2023,40.82317,,
Bulgaria,BGR,2024,29.93213,,
Bulgaria,BGR,2025,34.297043,,
CIS (EI),,1965,,2824.7874,
CIS (EI),,1966,,3083.113,
CIS (EI),,1967,,3350.603,
CIS (EI),,1968,,3595.996,
CIS (EI),,1969,,3818.129,
CIS (EI),,1970,,4105.8438,1875.0139
CIS (EI),,1971,,4384.51,2011.9374
CIS (EI),,1972,,4656.652,2097.189
CIS (EI),,1973,,4989.27,2238.3276
CIS (EI),,1974,,5337.007,2468.507
CIS (EI),,1975,,5708.0156,2740.0618
CIS (EI),,1976,,6043.8438,3040.1946
CIS (EI),,1977,,6347.6426,3277.4783
CIS (EI),,1978,,6646.906,3525.5698
CIS (EI),,1979,,6810.528,3851.4487
CIS (EI),,1980,,7014.9834,4122.3877
CIS (EI),,1981,4027.8452,7080.5767,4407.507
CIS (EI),,1982,4061.56,7123.9683,4742.8296
CIS (EI),,1983,4057.7874,7168.0693,5074.364
CIS (EI),,1984,4013.748,7125.8174,5564.087
CIS (EI),,1985,2876.8977,6860.374,5546.7637
CIS (EI),,1986,2988.7083,7085.0195,5974.689
CIS (EI),,1987,3023.9238,7200.493,6390.7363
CIS (EI),,1988,3102.548,7188.9565,6811.0303
CIS (EI),,1989,2989.7112,6997.376,7065.812
CIS (EI),,1990,2871.7485,6571.473,7309.516
CIS (EI),,1991,2689.8616,5940.3447,7198.2915
CIS (EI),,1992,2578.7498,5192.873,6950.1206
CIS (EI),,1993,2307.5056,4636.559,6799.731
CIS (EI),,1994,2078.6777,4178.438,6433.262
CIS (EI),,1995,1889.2559,4119.953,6247.644
CIS (EI),,1996,1809.5308,4057.514,6390.8794
CIS (EI),,1997,1734.601,4156.7925,5961.281
CIS (EI),,1998,1635.7421,4165.942,6138.8906
CIS (EI),,1999,1684.7194,4254.832,6281.0195
CIS (EI),,2000,1806.2083,4568.1377,6441.6636
CIS (EI),,2001,1908.6847,4927.0576,6462.5073
CIS (EI),,2002,1813.0691,5392.6177,6636.5894
CIS (EI),,2003,1979.3899,5935.0913,6939.657
CIS (EI),,2004,2047.3529,6466.0645,7103.724
CIS (EI),,2005,2028.61,6694.026,7259.1797
CIS (EI),,2006,2139.6582,6987.7476,7447.5835
CIS (EI),,2007,2180.3328,7261.7075,7555.058
CIS (EI),,2008,2311.7812,7290.379,7754.513
CIS (EI),,2009,2175.5146,7506.33,6701.96
CIS (EI),,2010,2329.9133,7674.3574,7395.152
CIS (EI),,2011,2436.4731,7702.0547,7747.7407
CIS (EI),,2012,2585.0698,7751.184,7635.306
CIS (EI),,2013,2640.284,7849.198,7768.9824
CIS (EI),,2014,2666.7373,7883.554,7574.071
CIS (EI),,2015,2657.0266,7948.1616,7482.4717
CIS (EI),,2016,2776.5059,8085.156,7551.4575
CIS (EI),,2017,2966.0095,8154.1406,8022.823
CIS (EI),,2018,3157.6328,8307.626,8471.55
CIS (EI),,2019,3132.9824,8355.942,8573.992
CIS (EI),,2020,2895.3086,7664.9,8083.5747
CIS (EI),,2021,3145.8892,7829.5044,8911.527
CIS (EI),,2022,3190.367,7899.3433,8075.743
CIS (EI),,2023,3172.7825,7851.505,7722.6685
CIS (EI),,2024,3138.3638,7637.062,8140.62
CIS (EI),,2025,3191.3179,7717.3945,7983.721
Canada,CAN,1965,,510.25665,
Canada,CAN,1966,,560.70734,
Canada,CAN,1967,,612.91425,
Canada,CAN,1968,,664.29785,
Canada,CAN,1969,,723.5958,
Canada,CAN,1970,,814.8895,540.1628
Canada,CAN,1971,,874.15466,590.55
Canada,CAN,1972,,1008.47394,666.75
Canada,CAN,1973,,1166.6589,714.375
Canada,CAN,1974,,1097.7156,699.5541
Canada,CAN,1975,,948.7265,714.5655
Canada,CAN,1976,,875.7928,720.852
Canada,CAN,1977,,878.9293,757.2375
Canada,CAN,1978,,874.4582,730.758
Canada,CAN,1979,,1003.3732,770.5725
Canada,CAN,1980,,968.42413,712.2795
Canada,CAN,1981,269.31723,876.45544,688.2765
Canada,CAN,1982,285.6331,867.18097,722.47125
Canada,CAN,1983,296.1142,913.65857,679.5135
Canada,CAN,1984,387.88895,974.7762,744.75977
Canada,CAN,1985,413.09222,996.51917,805.13684
Canada,CAN,1986,383.92166,997.1099,755.1515
Canada,CAN,1987,387.20447,1050.1238,818.5652
Canada,CAN,1988,448.3875,1105.9545,945.2686
Canada,CAN,1989,477.33334,1077.1763,1004.26935
Canada,CAN,1990,464.7503,1078.7738,1034.4779
Canada,CAN,1991,485.54883,1084.0847,1088.7856
Canada,CAN,1992,431.53613,1129.9681,1199.6471
Canada,CAN,1993,458.69806,1189.5297,1320.6403
Canada,CAN,1994,482.01917,1240.8297,1429.4711
Canada,CAN,1995,500.22507,1301.4706,1527.4125
Canada,CAN,1996,508.94858,1342.7245,1539.1808
Canada,CAN,1997,527.2064,1403.7892,1597.309
Canada,CAN,1998,498.6286,1454.7723,1656.041
Canada,CAN,1999,479.27606,1407.1923,1705.402
Canada,CAN,2000,454.52444,1454.7485,1763.0468
Canada,CAN,2001,462.9014,1467.3573,1794.1923
Canada,CAN,2002,398.45804,1546.8191,1807.2258
Canada,CAN,2003,369.9703,1635.5128,1760.47
Canada,CAN,2004,394.3739,1688.1901,1767.352
Canada,CAN,2005,418.35196,1659.3553,1791.5245
Canada,CAN,2006,407.6139,1756.1113,1793.974
Canada,CAN,2007,418.77777,1810.4688,1746.7913
Canada,CAN,2008,420.17862,1782.181,1664.916
Canada,CAN,2009,391.37137,1781.1637,1550.5082
Canada,CAN,2010,415.0936,1868.1313,1495.9108
Canada,CAN,2011,414.22137,1978.6213,1510.7133
Canada,CAN,2012,416.84637,2127.2776,1503.052
Canada,CAN,2013,419.49026,2272.614,1519.2035
Canada,CAN,2014,416.65555,2439.7065,1589.916
Canada,CAN,2015,375.61917,2512.9456,1607.5568
Canada,CAN,2016,381.34,2545.1667,1691.1692
Canada,CAN,2017,369.53778,2751.9355,1748.0621
Canada,CAN,2018,340.3583,2997.575,1800.5444
Canada,CAN,2019,334.60724,3063.6577,1734.476
Canada,CAN,2020,318.4625,2930.347,1697.0734
Canada,CAN,2021,336.04694,3100.7734,1765.0311
Canada,CAN,2022,337.71054,3185.7852,1894.5349
Canada,CAN,2023,352.49915,3229.7332,1950.195
Canada,CAN,2024,318.3414,3374.6255,1994.7085
Canada,CAN,2025,302.63715,3514.414,2062.2717
Chad,TCD,1999,,0,
Chad,TCD,2003,,14.391079,
Chad,TCD,2004,,102.74561,
Chad,TCD,2005,,105.92504,
Chad,TCD,2006,,93.542015,
Chad,TCD,2007,,87.68518,
Chad,TCD,2008,,77.81223,
Chad,TCD,2009,,71.9554,
Chad,TCD,2010,,74.46547,
Chad,TCD,2011,,69.44532,
Chad,TCD,2012,,61.74777,
Chad,TCD,2013,,55.358665,
Chad,TCD,2014,,54.240368,
Chad,TCD,2015,,67.56121,
Chad,TCD,2016,,71.3618,
Chad,TCD,2017,,60.108273,
Chad,TCD,2018,,70.548904,
Chad,TCD,2019,,77.494965,
Chad,TCD,2020,,77.326004,
Chad,TCD,2021,,71.14674,
Chad,TCD,2022,,75.57923,
Chad,TCD,2023,,81.76247,
Chad,TCD,2024,,78.396484,
Chad,TCD,2025,,67.79699,
China,CHN,1965,,131.53531,
China,CHN,1966,,169.2165,
China,CHN,1967,,161.42441,
China,CHN,1968,,185.9637,
China,CHN,1969,,252.8362,
China,CHN,1970,,356.4595,28.925762
China,CHN,1971,,458.3383,37.6942
China,CHN,1972,,531.1421,48.780727
China,CHN,1973,,623.4843,60.270405
China,CHN,1974,,754.2055,75.892334
China,CHN,1975,,896.20776,89.19617
China,CHN,1976,,1013.67084,101.794495
China,CHN,1977,,1089.0332,122.1534
China,CHN,1978,,1210.1016,138.38004
China,CHN,1979,,1234.5245,146.24141
China,CHN,1980,,1232.1985,143.82251
China,CHN,1981,3614.604,1177.1886,128.40216
China,CHN,1982,3874.5344,1187.6556,120.23845
China,CHN,1983,4154.8174,1233.5941,123.06047
China,CHN,1984,4589.1978,1332.9143,125.27778
China,CHN,1985,5072.425,1452.587,130.31711
China,CHN,1986,5198.61,1519.9247,138.6824
China,CHN,1987,5396.9014,1560.0482,139.99261
China,CHN,1988,5698.1187,1593.8915,143.72173
China,CHN,1989,6130.173,1600.7532,151.6738
China,CHN,1990,6279.5195,1608.5453,154.18338
China,CHN,1991,6323.266,1639.7137,156.11848
China,CHN,1992,6491.7495,1651.9252,159.14209
China,CHN,1993,6691.146,1675.0688,168.96878
China,CHN,1994,7210.0244,1698.9104,176.97124
China,CHN,1995,7912.651,1733.1027,180.912
China,CHN,1996,8121.8066,1843.5876,202.72221
China,CHN,1997,8068.494,1862.312,228.81587
China,CHN,1998,7745.7466,1862.8933,234.62119
China,CHN,1999,7931.644,1863.3586,253.96214
China,CHN,2000,8226.111,1891.2705,274.13962
China,CHN,2001,8715.2295,1916.9729,305.67575
China,CHN,2002,9307.322,1940.6515,329.1792
China,CHN,2003,10994.302,1972.2737,352.90436
China,CHN,2004,12873.73,2024.213,417.86133
China,CHN,2005,14440.99,2109.1343,497.07965
China,CHN,2006,15449.555,2148.8252,590.1359
China,CHN,2007,16738.865,2166.8809,697.8466
China,CHN,2008,17349.283,2214.8125,809.31665
China,CHN,2009,17885.352,2203.7688,859.3975
China,CHN,2010,19367.25,2361.053,965.4452
China,CHN,2011,21535.068,2359.4421,1061.6561
China,CHN,2012,21789.303,2412.969,1114.7808
China,CHN,2013,22034.137,2441.8264,1218.1072
China,CHN,2014,21680.762,2458.9192,1311.8086
China,CHN,2015,21273.959,2495.3328,1356.6887
China,CHN,2016,19671.232,2322.3364,1379.4161
China,CHN,2017,20326.11,2227.2148,1491.9949
China,CHN,2018,21352.951,2201.8381,1614.1885
China,CHN,2019,21770.871,2228.6338,1767.4144
China,CHN,2020,21988.465,2265.1633,1940.0923
China,CHN,2021,22825.744,2312.986,2092.1692
China,CHN,2022,25015.523,2380.9167,2218.4143
China,CHN,2023,25608.953,2430.9724,2342.5835
China,CHN,2024,25916.26,2475.9224,2483.8965
China,CHN,2025,26295.787,2513.0918,2641.2344
Colombia,COL,1965,,123.91237,
Colombia,COL,1966,,121.46218,
Colombia,COL,1967,,117.17435,
Colombia,COL,1968,,107.66777,
Colombia,COL,1969,,130.65038,
Colombia,COL,1970,,136.76793,12.493251
Colombia,COL,1971,,135.78943,13.0045
Colombia,COL,1972,,123.015465,15.8855
Colombia,COL,1973,,115.69473,16.46
Colombia,COL,1974,,105.52804,17.1255
Colombia,COL,1975,,98.84858,14.91575
Colombia,COL,1976,,92.362915,15.148
Colombia,COL,1977,,86.84424,17.174751
Colombia,COL,1978,,82.55641,22.808249
Colombia,COL,1979,,77.65604,26.056002
Colombia,COL,1980,,79.09724,27.844751
Colombia,COL,1981,32.021763,84.39405,30.519
Colombia,COL,1982,35.48201,88.92848,32.536
Colombia,COL,1983,40.550415,95.41989,35.745502
Colombia,COL,1984,53.259933,104.8947,36.340748
Colombia,COL,1985,72.013664,110.73357,37.0675
Colombia,COL,1986,86.1612,186.68938,36.1265
Colombia,COL,1987,117.11247,236.79889,38.069252
Colombia,COL,1988,121.18099,232.53386,36.71075
Colombia,COL,1989,151.68288,248.43729,37.1025
Colombia,COL,1990,164.24956,271.8334,39.246
Colombia,COL,1991,160.74277,262.5844,38.8615
Colombia,COL,1992,175.74094,270.61578,39.809
Colombia,COL,1993,174.24031,279.4891,38.97375
Colombia,COL,1994,181.87984,280.52615,40.2045
Colombia,COL,1995,206.55577,360.71124,42.149
Colombia,COL,1996,237.24223,387.98355,45.468502
Colombia,COL,1997,262.74472,405.1625,56.74
Colombia,COL,1998,269.31696,469.95505,64.8955
Colombia,COL,1999,262.84103,508.2989,56.929
Colombia,COL,2000,306.88058,421.97263,57.358074
Colombia,COL,2001,352.37653,369.97833,59.38993
Colombia,COL,2002,316.85098,354.0521,59.986813
Colombia,COL,2003,401.46042,331.38788,57.499798
Colombia,COL,2004,432.4318,324.48898,61.3482
Colombia,COL,2005,478.87476,322.2988,64.46344
Colombia,COL,2006,528.8039,323.06256,67.64682
Colombia,COL,2007,558.44556,325.31992,72.57884
Colombia,COL,2008,587.2049,360.95447,87.188644
Colombia,COL,2009,581.6551,410.77594,101.118195
Colombia,COL,2010,593.97986,481.3789,108.433876
Colombia,COL,2011,685.4781,560.6426,105.458466
Colombia,COL,2012,711.21136,579.90173,115.25648
Colombia,COL,2013,683.0242,618.5938,132.23476
Colombia,COL,2014,707.6454,606.6536,123.32835
Colombia,COL,2015,692.6424,615.9615,116.10316
Colombia,COL,2016,730.9894,544.14105,119.92117
Colombia,COL,2017,733.3861,523.1395,117.52476
Colombia,COL,2018,702.2291,530.1477,123.76339
Colombia,COL,2019,707.02246,542.61224,126.1822
Colombia,COL,2020,453.77264,479.76053,124.550316
Colombia,COL,2021,508.89645,451.0527,125.66442
Colombia,COL,2022,535.334,462.05707,124.32279
Colombia,COL,2023,553.3347,477.31705,120.612
Colombia,COL,2024,459.49573,474.6074,110.95444
Colombia,COL,2025,383.04053,458.50525,94.13379
Congo,COG,1965,,0.82573,
Congo,COG,1966,,0.72106,
Congo,COG,1967,,0.5815,
Congo,COG,1968,,0.50009,
Congo,COG,1969,,0.27912,
Congo,COG,1970,,0.22096999,
Congo,COG,1971,,0.16282001,
Congo,COG,1972,,3.90768,
Congo,COG,1973,,24.31833,
Congo,COG,1974,,28.55165,
Congo,COG,1975,,20.80607,
Congo,COG,1976,,24.422998,
Congo,COG,1977,,19.061571,
Congo,COG,1978,,28.2609,
Congo,COG,1979,,32.122063,
Congo,COG,1980,,36.84384,
Congo,COG,1981,,47.69463,
Congo,COG,1982,,52.95139,
Congo,COG,1983,,62.394947,
Congo,COG,1984,,70.07075,
Congo,COG,1985,,69.04731,
Congo,COG,1986,,69.21013,
Congo,COG,1987,,73.466705,
Congo,COG,1988,,81.851944,
Congo,COG,1989,,92.59806,
Congo,COG,1990,,93.37727,
Congo,COG,1991,,93.66802,
Congo,COG,1992,,100.45994,
Congo,COG,1993,,110.92694,
Congo,COG,1994,,111.20606,
Congo,COG,1995,,107.775215,
Congo,COG,1996,,120.475174,
Congo,COG,1997,,134.74518,
Congo,COG,1998,,158.15637,
Congo,COG,1999,,159.6449,
